ticker,avg_daily_return,volatility,avg_volume,price_range,cluster,is_outlier
AVAL,3.954443451558174e-05,0.021639930154015212,127614.36688311688,3.710386872291565,0,False
AVAV,0.0011680909721966432,0.03236178097228543,272902.1103896104,181.38999938964844,0,False
AVB,0.0004168114022856214,0.015339952412746775,785137.7435064935,119.95386505126947,0,False
AVBP,-5.460010975350934e-05,0.03339460913336217,176272.85714285713,20.33000087738037,0,False
AVD,-0.0004997819114193225,0.02997818978192144,212506.41233766233,21.94877171516418,0,False
AVDL,0.0017741365172177274,0.06259197428405144,941325.1623376623,17.74999964237213,12,False
AVDX,-0.000705576664560734,0.036659935052695436,1836900.7025761125,20.429999828338623,12,False
AVGO,0.0019666926514704764,0.025621705363124657,24673167.451298703,224.64334678649902,14,True
AVIR,-0.0009544361005265634,0.044999647335740925,828212.8087831656,85.79000234603882,0,False
AVK,0.0003300133478530688,0.012939100717027238,121635.30844155845,6.540009498596191,0,False
AVNS,-0.0003549884817761949,0.02396798700573077,304282.7922077922,41.01000118255615,0,False
AVNT,0.0006259153141767116,0.02454841982145136,505739.44805194804,36.01885986328125,0,False
AVNW,0.0014783939673994092,0.03677247529638391,141393.42532467534,35.55499839782714,0,False
AVO,1.933890151294588e-05,0.023136812964281144,194587.06199460916,14.230000495910645,0,False
AVPT,0.0007624928650702442,0.029934326105439696,1006085.5519480519,16.205000162124634,12,False
AVR,-0.013081661784025301,0.06430679888803774,200868.42105263157,6.184999704360962,0,False
AVT,0.0006965603352175316,0.01852780983816428,709068.9935064935,34.92538642883301,0,False
AVTE,0.001580073919572476,0.06161049952956287,227925.9978425027,29.3400000333786,0,False
AVTR,0.00010205704423079336,0.022411922263122892,5734769.561688311,29.72999858856201,9,False
AVTX,-0.0006971091644704778,0.12767932433710594,65964.85146103895,12495.180195331573,0,False
AVXL,0.002194442270139672,0.05511368468933398,1377753.3279220778,25.470000505447384,12,False
AVY,0.0005933744418554699,0.016345783164230743,525417.6136363636,131.75574493408203,0,False
AWF,0.0003835316985216381,0.00787682893609345,203063.14935064936,4.440848350524904,0,False
AWH,-0.0025799170428965385,0.06670661368379961,279080.36282467534,136.8599969446659,0,False
AWI,0.0007320849676981637,0.0187906723780902,349877.19155844155,105.27731323242188,0,False
AWK,0.00031677826818266367,0.014373764047254494,1001797.9707792208,66.70732116699219,12,False
AWP,0.0003730805613052329,0.014606995925321005,364568.83116883115,2.152487277984619,0,False
AWR,0.0001779648555765021,0.014798588644057266,196172.32142857142,32.67678070068358,0,False
AWRE,3.6011394209436854e-05,0.03703674737786312,41106.493506493505,4.93999981880188,0,False
AWX,0.0014378329786379946,0.04244406120065494,52783.79705400982,4.369999885559082,0,False
AX,0.001182325376815734,0.02734190190851511,425061.8506493507,67.04999923706055,0,False
AXDX,-0.001839669447895194,0.06691491563861902,50774.79707792208,179.83999389410022,0,False
AXGN,0.0013283093858622054,0.040707223803461805,318196.50974025973,19.890000104904175,0,False
AXIL,-0.0015098929344025832,0.06270807453661423,9932.209737827716,9.460000038146973,0,False
AXL,-3.593496905294386e-06,0.03510175714434007,1597478.9772727273,9.799999713897703,12,False
AXON,0.0020854852026864993,0.029905193847782507,613722.077922078,636.8100128173828,0,False
AXP,0.001103198861363326,0.02025301805438437,3424666.396103896,243.05747985839844,9,False
AXR,0.001784736340305595,0.033917076345459714,12952.191558441558,34.28999996185303,0,False
AXS,0.0010352444186221786,0.017171141046800193,545028.5714285715,70.6236743927002,0,False
AXSM,0.001140450771506644,0.04552877486785964,804210.064935065,117.84000015258789,0,False
AXTA,0.0004915786246728439,0.019215990674970252,2354062.5,20.350000381469727,12,False
AXTI,3.1063644010769684e-05,0.05133240996904423,492116.31493506493,14.209999918937683,0,False
AYI,0.0010986590324347202,0.022160296319411403,352257.62987012987,257.53504180908203,0,False
AYRO,-0.0019188562461614374,0.06031435654667314,205955.7581168831,91.48999816179277,0,False
AYTU,-0.0034434269755503214,0.047281377186520146,45587.97321428572,331.0,0,False
AZ,0.0010531818847634362,0.06337402613807357,40621.37380497132,29.299999594688423,0,False
AZEK,0.000741550579660006,0.028259117325082996,1658864.483627204,39.539998054504395,12,False
AZI,0.0023897369380702638,0.09483215883089266,507065.1515151515,2.434000074863434,0,False
AZN,0.0003864652553810694,0.015359673458871704,6434385.470779221,43.19607162475586,15,False
AZO,0.0010990466808294558,0.014832250064874729,170995.5357142857,2732.41015625,0,False
AZTA,0.0002043927643767643,0.03180667627809458,694205.1136363636,97.50022888183594,0,False
AZTR,-0.004811636639518148,0.14340997010526685,1460745.0230946883,118.8579984754324,12,False
AZUL,-6.176300427390053e-05,0.05053588646519506,2025126.461038961,27.53000032901764,12,False
AZZ,0.0011166012008912583,0.022187932829528155,158180.4383116883,72.25654220581056,0,False
BA,0.000471421511783031,0.026618950616949844,11889234.659090908,153.3300018310547,6,True
BABA,-3.182774505235762e-05,0.03207845007219762,21352471.834415585,245.28998565673828,14,True
BAC,0.0006466073426586508,0.01903997163889435,47509787.17532468,27.826086044311527,5,True
BACQ,0.00024444002520804844,0.0010239404802422213,105248.48484848485,0.15999984741210938,0,False
BACQU,0.00022167555211855753,0.0019339187839483806,4475.680555555556,0.18520069122314453,0,False
BAER,-3.611244424443457e-05,0.06591817033613756,209578.35671342685,21.009999871253964,0,False
BAFN,0.00018506329296473912,0.02836395267997224,5359.297520661157,21.55468463897705,0,False
BAH,0.0005681529565498448,0.01731731540489113,1017300.5681818182,119.03718566894523,12,False
BAK,-0.00014258370416578913,0.03413601970848308,540324.6753246753,20.472736120224,0,False
BALL,-6.276192187169633e-06,0.0191320381466911,1963524.3506493506,51.49002456665039,12,False
BALY,0.0007823959742289737,0.09519361525825834,30479.032258064515,8.699999809265137,0,False
BAM,0.0011469454257109438,0.018603143918812043,1402380.633802817,33.6685905456543,12,False
BANC,0.0005736082168122115,0.02651515586733144,1020496.9155844155,11.902362823486328,12,False
BAND,-0.0007445585115115097,0.04614871790880878,443355.4383116883,183.73000144958496,0,False
BANF,0.0011846328069156668,0.022558164495946685,107732.22402597402,97.33644104003905,0,False
BANFP,0.0003223120554365237,0.015223659768963496,1070.08547008547,7.50246429443359,0,False
BANL,-0.002157991496540971,0.07484411960040495,109082.72357723577,16.21100080013275,0,False
BANR,0.0008212271651809415,0.02322710967131973,186859.5779220779,49.52065086364746,0,False
BANX,0.0005792242434092967,0.014515196725178292,16160.47077922078,11.540837287902841,0,False
BAOS,0.004690068712047247,0.1615575228747466,167756.01463414636,41.13999867439269,0,False
BAP,0.0004765152603782808,0.021546897661452076,376709.49675324676,109.0569763183594,0,False
BAR,0.0005431042206993662,0.009351851530891433,692227.0292207792,15.775001525878906,0,False
BARK,-0.0011298616070319002,0.046098529074186725,1382693.8621340888,15.000000238418579,12,False
BASE,-0.00019049891293500205,0.04296159503904631,430705.48245614034,41.04000186920166,0,False
BATL,0.0009673850748550254,0.06778714518946347,38354.46428571428,20.070000052452087,0,False
BATRA,0.0006867499365203649,0.017566023485806714,57327.92207792208,29.5,0,False
BATRK,0.0006239697375583793,0.017701640596656,179111.93181818182,26.540000915527344,0,False
BAX,-0.0006810381652552376,0.017687602488512536,3888230.275974026,54.74369430541992,9,False
BAYA,0.0003427801219280609,0.00196259184047335,23967.579908675798,0.8850002288818359,0,False
BAYAU,0.0006946644247878293,0.0142890109786994,2726.771653543307,1.2100000381469744,0,False
BB,0.0006911245700395381,0.0442790657447334,12865113.311688311,22.9900004863739,6,True
BBAI,0.0028881730264711937,0.11265140945142349,8596281.578947369,12.056999564170837,15,False
BBAR,0.002240795970582316,0.03867362223697111,667891.8019480519,21.98369777202607,0,False
BBCP,0.0012077118740827365,0.0336897570628174,114695.29220779221,5.98813009262085,0,False
BBD,0.0003118611967438097,0.026321479898039797,28761930.60064935,2.468256115913391,10,True
BBDC,0.0006546392884294202,0.012958798037583064,397699.7564935065,6.376267910003662,0,False
BBDO,0.0003829340513110183,0.029010548062995318,30811.12012987013,1.9629682302474976,0,False
BBGI,-0.0007200693254851172,0.04925367707595752,10967.276785714286,72.39999675750732,0,False
BBIO,0.001637527051970504,0.055435418331123344,1853125.974025974,67.13999843597412,12,False
BBLG,-0.004241666921825841,0.09530442960511781,441253.4320843091,1292.9309755563736,0,False
BBLGW,0.05282078857480396,0.7578622641021419,8659.677419354839,94.98200000077486,16,True
BBN,-1.9214913815855498e-06,0.010217056066050969,203731.73701298703,8.157565116882324,0,False
BBSI,0.0012424340454837107,0.018097663674168374,161908.68506493507,34.11247825622559,0,False
BBU,0.0004744918860917053,0.025453286849222212,24938.717532467534,19.502366065979004,0,False
BBUC,8.834751648628335e-05,0.02736911588502762,54145.69536423841,16.56371784210205,0,False
BBVA,0.0016436818420090032,0.02346987994268449,2219428.409090909,12.838873386383058,12,False
BBW,0.003467206022261745,0.044885302840865095,288274.512987013,45.98076951503754,0,False
BBWI,0.0013719975900606063,0.033445837389169154,4526280.334415585,64.05532360076904,9,False
BBY,0.00012950275801540355,0.023250303548432043,2846220.698051948,62.156856536865234,9,False
BC,0.000197685126736408,0.023870891048570087,711835.2272727273,65.5574951171875,0,False
BCAB,-0.0023056558707818748,0.06994595200104418,610813.4778510839,70.64300367236137,0,False
BCAL,0.00041181421503127386,0.01602380059685636,28011.816578483245,9.600000381469727,0,False
BCAT,0.00015810421225259324,0.010677445942791448,345527.9069767442,5.648219108581543,0,False
BCAX,-0.003971484851471257,0.049277285969554094,443967.7685950413,15.820000648498535,0,False
BCBP,0.0004007827458525838,0.023032446121794933,56150.892857142855,11.453271865844727,0,False
BCC,0.0015201935817014266,0.02711885643081273,331099.512987013,129.85498046875,0,False
BCDA,-0.00030961305104473797,0.07949841715911526,91003.01866883117,98.6599999666214,0,False
BCE,-0.0001858787917983928,0.011525469109293586,1692680.357142857,27.36516761779785,12,False
BCG,0.0007201713791755575,0.11728980817624741,577397.4789915966,10.139999628067015,0,False
BCH,0.0008340668083087126,0.018814207687894415,154335.55194805196,16.72759437561035,0,False
BCLI,-0.001082926927007534,0.0715033062342019,54706.43344155844,265.190012216568,0,False
BCML,0.000886326840357361,0.021277191731592985,36713.96103896104,19.834426879882816,0,False
BCO,0.0009076606038330365,0.023007646698973056,311649.91883116885,79.36853790283203,0,False
BCPC,0.0006156727258451442,0.016239831585672746,113295.45454545454,97.31458282470703,0,False
BCRX,0.0012499512398773491,0.044647567281283475,3812329.951298701,16.390000343322757,9,False
BCS,0.00122865935906112,0.024196511040190365,9033157.5487013,12.304505825042725,15,False
BCSF,0.0008219367635282695,0.013313685108852868,219357.0616883117,12.938414573669434,0,False
BCTX,0.012517676680264853,0.44102875414271664,968763.220338983,11.5299996137619,12,False
BCV,0.00019823716502602416,0.012198073736561997,19711.525974025975,11.947243690490723,0,False
BCX,0.0006743024931493883,0.01413709588930597,322280.0324675325,5.3072352409362775,0,False
BCYC,0.0002768051003017717,0.04241160988939455,292384.00974025973,54.75999927520752,0,False
BDC,0.0012212102703119904,0.02466332798501317,284968.58766233764,101.89846992492676,0,False
BDCZ,0.0006101722885672952,0.011384214942696815,5584.415584415585,11.963151931762695,0,False
BDJ,0.0005094415849208613,0.01052651160394204,502642.9383116883,4.2834153175354,0,False
BDL,0.0007764673223873013,0.029120200255153213,4858.90756302521,24.88838291168213,0,False
BDMD,0.00655424912459289,0.24108281850489538,230093.90934844193,11.059999704360962,0,False
BDN,-4.6884447994069976e-05,0.025127443483315595,2091121.3474025973,7.266906976699829,12,False
BDRX,-0.004194015695796808,0.10390663623798975,128606.49261083743,171998.79999995232,0,False
BDSX,-0.001436551592898894,0.057976909928400336,190069.22374429225,30.679999113082886,0,False
BDTX,-0.0006003668779756794,0.08330094689850276,776314.5292207792,43.54999923706055,0,False
BDX,-4.716159210983449e-05,0.013617207025847084,1439716.6452922078,76.4017333984375,12,False
BE,0.002031370109999038,0.054690321898730354,4600924.675324676,34.88000154495239,9,False
BEAG,0.0004010877332856845,0.0015045866532288179,110407.14285714286,0.2790002822875959,0,False
BEAGU,0.0003071649407350555,0.003407984212679525,21904.70588235294,0.38000011444091797,0,False
BEAM,0.0009679147396698158,0.050059518449083226,1039088.2305194805,119.0600061416626,12,False
BEAT,0.001211352376527652,0.06742594882328933,454133.73349339736,4.810000061988831,0,False
BECN,0.0016101508888633357,0.02180915305386937,607712.4188311688,102.05000114440918,0,False
BEDU,-0.0009001663253391338,0.046958369430898386,11639.067589576547,23.65146791934967,0,False
BEEM,0.00035210892215831034,0.057785017025680674,247294.8051948052,72.25999879837036,0,False
BEEP,0.002267894481650926,0.06548230835219031,54057.291666666664,3.450000286102295,0,False
BEKE,0.00021643984568036685,0.050426448430008985,9551856.271777004,65.32848167419434,15,False
BELFA,0.0023320367503566228,0.03515199328040847,5431.342062193126,97.3070011138916,0,False
BELFB,0.002317659871595376,0.03730409982198319,90525.08116883117,83.0604133605957,0,False
BEN,0.0004170456691046244,0.022096925726974706,3456625.162337662,17.58897113800049,9,False
BENF,-0.005427764336265401,0.12215956827861395,651468.7803030303,870.9950293004513,0,False
BEP,0.00015943441367719365,0.02028666321850205,461099.0308441558,22.792737960815423,0,False
BEPC,0.00012537982997581302,0.021602108910460945,808939.0275387263,31.99863052368164,0,False
BEPH,-0.00023155240486859063,0.014510431782607093,30440.755873340142,9.729310035705566,0,False
BEPI,-0.00027233255941286246,0.016552893052831617,18560.91245376079,8.544313430786133,0,False
BEPJ,-0.00030024389742564384,0.007940434356309043,16016.38655462185,4.338155746459961,0,False
BERY,0.0006306295313522932,0.017865958028504204,1138696.713474026,36.77326202392579,12,False
BETR,0.00046025045545514164,0.09952697986062704,21597.547974413646,2471.039999961853,0,False
BFAM,0.0003380427929528027,0.023440526039265174,430723.7012987013,125.94000244140625,0,False
BFC,0.0006694861296599818,0.01836504781389261,16254.545454545454,56.19229507446289,0,False
BFH,0.0007909061888405435,0.03352545180915929,990653.7711038961,69.99129676818846,12,False
BFIN,0.0005821880845764797,0.01857386455139617,28194.967532467534,7.982072353363035,0,False
BFK,1.4148238361413843e-05,0.007940840569905298,108007.46753246753,5.25364828109741,0,False
BFLY,0.0005015942261815501,0.058985019899458646,2499487.702818104,26.43499940633774,12,False
BFRG,0.002875462446837821,0.08531823228840428,948196.7244701348,7.43999981880188,12,False
BFRI,-0.0029686934577712225,0.07556948737219875,386317.351543943,262.7289938926697,0,False
BFS,0.00048515372399396205,0.019647087675361927,45627.02922077922,28.411216735839844,0,False
BFST,0.0008520355103990486,0.025115960115632083,59797.56493506493,18.75834369659424,0,False
BFZ,5.233396339554841e-05,0.0063376478436188355,75262.17532467532,3.78055477142334,0,False
BG,0.00089975506484708,0.0185410331786649,1396875.892857143,86.04536819458008,12,False
BGB,0.00043703892635218495,0.007117215620661717,156250.8116883117,5.400254249572754,0,False
BGC,0.001287613373026109,0.02719012053407393,2803167.1266233767,9.289156913757324,9,False
BGFV,0.0011995036594881683,0.050672384662839555,805521.3474025974,33.616595923900604,0,False
BGH,0.0005891755741966792,0.008437328409743088,67439.8538961039,8.90356683731079,0,False
BGI,0.002506616149549299,0.06603334227801172,349752.6785714286,9.460000067949293,0,False
BGLC,0.00889308447668617,0.1970285031305703,125635.55673758865,283.4300060272217,0,False
BGM,0.0005424724624155815,0.06118269227021022,11216.41074856046,33.99532687664032,0,False
BGR,0.0007706136313339857,0.01641669390357116,123862.09415584416,9.520689964294434,0,False
BGS,-0.00034765340934020275,0.029429813222815307,1185615.9090909092,24.316879272460938,12,False
BGSF,-0.000451191199528255,0.02816074473624879,34506.98051948052,11.928245067596437,0,False
BGT,0.00047712103584888517,0.00861128179975621,93259.74025974025,6.167959213256836,0,False
BGX,0.00043316472429814955,0.007787746003988739,58269.96753246753,5.689291477203369,0,False
BGY,0.00039790958763150395,0.010206855829243947,251767.04545454544,2.40282940864563,0,False
BH,0.0014075574444406586,0.02748279975425391,4813.392857142857,208.62998962402344,0,False
BHAT,-0.0012208735655939293,0.10422037675891332,84660.08198051948,1718.2999999523163,0,False
BHB,0.0007356964748698765,0.023835158767546903,33648.86363636364,23.26471519470215,0,False
BHC,-0.00038585013807829356,0.03769579367584348,3856484.74025974,30.060000896453857,9,False
BHE,0.0007601119800617885,0.021852841577926104,221323.7012987013,34.444936752319336,0,False
BHF,0.0007649161419385634,0.02745079757374543,597418.0194805195,37.64000129699707,0,False
BHFAL,0.0001388122281930655,0.012048685711079027,21346.103896103898,7.02166748046875,0,False
BHFAM,-0.00032561265921247185,0.017625668296771754,44295.3181272509,9.024505615234375,0,False
BHFAN,-0.00015201290776638903,0.01497761897702013,61550.23041474654,8.374743461608887,0,False
BHFAO,9.23264445987809e-05,0.012038764020579722,35060.596026490064,7.005533218383789,0,False
BHFAP,0.00012742784036944615,0.012929398064946371,30528.733766233767,7.117778778076172,0,False
BHK,2.564164644907279e-05,0.009324143925207898,162117.4512987013,5.11030673980713,0,False
BHLB,0.0010483628584954964,0.02586045605454137,331540.6655844156,23.338376998901367,0,False
BHM,-0.0011629768127005555,0.023881536185599187,13047.145187601958,15.33199405670166,0,False
BHP,0.00043476990713411365,0.019942008426467057,3028388.5454545454,31.840839385986328,9,False
BHR,0.0007787923182301115,0.041121277700477334,502206.8993506493,4.410027027130127,0,False
BHRB,0.0004058165366319804,0.021278857409498555,18105.236486486487,46.73957443237305,0,False
BHST,5.734379497836685,185.48682984342085,66655.44933078394,6.7489999999525025,1,True
BHV,-8.872130021680443e-05,0.013339284991498973,3623.6213991769546,10.418070793151855,0,False
BHVN,0.001375630646797387,0.04398156440074039,1103431.4935064935,47.140000343322754,12,False
BIAF,0.0029515031015368187,0.1473047866721197,1139574.643423138,2.880000114440918,12,False
BIDU,0.00033743191237330816,0.033683807169154596,4361438.392857143,263.34000396728516,9,False
BIGC,-0.0015190160005768589,0.044155968257612345,1224610.398613518,100.8599977493286,12,False
BIIB,-0.0004563729774919022,0.028176508260719355,1291916.0714285714,301.32999420166016,12,False
BILI,0.0007636222572776872,0.05239427612604254,6716199.188311689,147.44999504089355,15,False
BILL,0.0005492986183830565,0.04559072066479206,1993129.9512987013,304.450008392334,12,False
BIO,-0.00028102238844337975,0.022156902694793777,211142.04545454544,605.2600250244141,0,False
BIOA,-0.009741263870057365,0.08792375767666047,520941.0714285714,21.599999427795414,0,False
BIOX,0.00026842505287691534,0.033864977094288484,87883.52272727272,12.299999952316284,0,False
BIP,0.00036170051785677115,0.017343456157719515,439381.61525974027,20.110151290893562,0,False
BIPC,0.0004440111250762006,0.019321715453257064,452854.9918831169,22.719827651977532,0,False
BIPH,-8.852972163544727e-05,0.016936915689002477,15148.68559411146,7.920667648315428,0,False
BIPI,-0.00033047729071603883,0.017362458469909647,24345.012787723786,8.076023101806639,0,False
BIPJ,-0.0004942916442158268,0.008752799351919102,20069.58762886598,3.9968013763427734,0,False
BIRD,-0.003384271331198538,0.057238918847430244,76824.36233611443,376.71999979019165,0,False
BIRK,0.0008742932534871941,0.026335436699938163,1172938.2436260623,23.849998474121094,12,False
BIT,0.000421496166652172,0.007952497231151899,116410.1461038961,6.288024902343748,0,False
BITF,0.0033319065519030293,0.07565146630654715,11338559.441707717,8.649999886751175,6,True
BIVI,-0.00044985048574771875,0.08703032873326129,426241.4158504007,447.3920060992241,0,False
BJ,0.0013905621185322976,0.022604097898503143,1782990.8279220778,90.0499973297119,12,False
BJDX,-0.005902474793855626,0.10177226720368024,137875.86810551558,26077.519999980927,0,False
BJRI,0.0009447547998020747,0.033047489497426044,362979.6266233766,45.72999954223633,0,False
BK,0.0009455584581568808,0.017373336003495724,4713146.266233766,60.033931732177734,9,False
BKD,0.0011879188509846272,0.03942357493442544,2161949.7564935065,6.400000095367432,12,False
BKE,0.0014357212241734067,0.02653740988418215,489940.74675324676,42.76001167297364,0,False
BKH,0.00025173368007998974,0.015016101440035163,428117.4512987013,27.04613494873047,0,False
BKHA,0.0002646356999257531,0.001460832843591083,16403.246753246753,0.4400005340576172,0,False
BKHAU,0.0006017859287443366,0.014653058570435857,5093.354166666667,1.0500001907348615,0,False
BKKT,0.0019258378953880462,0.12151259380627469,227953.74606116774,1056.7199997901917,0,False
BKN,-1.239620521612216e-05,0.01055799969416222,52516.88311688312,7.510191917419434,0,False
BKNG,0.001118461729528266,0.02161864567209127,333931.08766233764,3764.9229736328125,0,False
BKR,0.0011448771414128084,0.02416564980736562,7945406.493506493,37.42731857299805,15,False
BKSY,-0.0005209819278276968,0.054950961442666965,283006.32224025973,115.85999822616579,0,False
BKT,-5.505963539539663e-05,0.007118495074174149,73190.45211038961,5.185004234313963,0,False
BKTI,0.0018159934871895497,0.04255199335004505,13841.688311688311,36.25944805145264,0,False
BKU,0.0010504409867893305,0.0281864861385695,819870.3733766234,30.84002113342285,0,False
BKV,-0.00030072681390098943,0.030799399042008173,444125.0,10.590000152587892,0,False
BKYI,-0.001651952065060454,0.07325251469047725,477857.3368506493,172.21000307798386,0,False
BL,0.00011676090555061063,0.028142792110440542,625293.5876623377,108.09999465942383,0,False
BLBD,0.0015170914511753546,0.038224009552444614,302521.2662337662,50.499999046325684,0,False
BLBX,0.004396101235899776,0.12340252954920791,296716.7727272727,28.799999952316284,0,False
BLCO,-3.1057128315480966e-05,0.025187530849499297,590832.8651685393,9.989999771118164,0,False
BLD,0.0012324900240604688,0.027361074133703648,296224.91883116885,381.65999603271484,0,False
BLDE,-0.0001963483804059188,0.04147463104203288,710158.5644371941,16.520000457763672,0,False
BLDP,-0.000746766113479233,0.04403042586703072,4177808.685064935,39.97000169754028,9,False
BLDR,0.0019258471452235494,0.028886867992419695,2076224.6753246754,193.40999603271484,12,False
BLE,-1.1413189778905504e-05,0.007767822868211322,102670.69805194806,5.312159538269043,0,False
BLFS,0.0011970438234234168,0.04338680599040587,377308.68506493507,51.510000228881836,0,False
BLFY,-0.00033705588856608665,0.01790110207374887,87303.05676855895,8.050000190734863,0,False
BLIN,0.0013239768247693426,0.0542017283672037,715273.7012987013,11.519999563694,0,False
BLK,0.000671236715849326,0.016766817880992803,682343.262987013,626.3707275390625,0,False
BLKB,0.00035976724394629425,0.022257507648467484,285533.3603896104,43.689998626708984,0,False
BLMN,0.0002429376426941023,0.030681807546739756,1925859.8214285714,21.784942626953125,12,False
BLMZ,-0.003620897745554973,0.14266483586739243,2599819.108280255,2.1319999545812607,12,False
BLND,-0.0004354587696831723,0.05638165427588259,1996531.0043668123,19.23000067472458,12,False
BLNE,-0.0017422750342234625,0.07769296108836225,58153.732954545456,932.6100000143051,0,False
BLNK,0.0012991210030120835,0.06476721768328778,4203892.613636363,60.027001202106476,9,False
BLRX,-0.0009912903985814096,0.058221307687817796,37707.981331168834,192.76999688148499,0,False
BLTE,0.0029882498302342434,0.04755350386974915,57652.30125523012,72.4800033569336,0,False
BLUE,-0.0018054176702411101,0.06716790162563094,247062.76298701297,915.7000536918641,0,False
BLW,0.0003679561984168388,0.00812003297874681,96067.37012987013,5.536551475524902,0,False
BLX,0.0013077537276137772,0.01837103072431364,116951.86688311688,34.32672882080078,0,False
BLZE,-0.0005082771454169081,0.04888465879046063,233282.8331332533,15.699999809265137,0,False
BMA,0.002000687574456011,0.03586700636518673,325450.8116883117,107.93136835098267,0,False
BMBL,-0.0019528325782066174,0.042208787931956475,2523054.2521994137,64.7200026512146,12,False
BME,0.0001789528543958562,0.010423848566187778,35392.207792207795,10.66488265991211,0,False
BMEA,-2.1650473266654955e-05,0.06857872137878779,567088.457609806,40.089999198913574,0,False
BMEZ,0.00015928960410088527,0.013771737792104706,312203.49025974027,9.452792167663574,0,False
BMI,0.0011173282507329447,0.019477957841448672,158540.50324675324,180.5289764404297,0,False
BMN,6.143890579624525e-05,0.00626164718493982,19227.195945945947,5.335319519042965,0,False
BMO,0.0007962745145618744,0.014632870809128591,722555.1948051949,70.05205917358397,0,False
BMR,0.00821088727122151,0.18969050116002795,1154504.3222003928,15.010000109672546,12,False
BMRA,-0.00021623596850821542,0.06557246394680934,768933.6038961039,11.769999951124191,0,False
BMRC,3.9884720108741435e-05,0.02321972412265885,59201.46103896104,22.610685348510742,0,False
BMRN,-0.00014722479202904508,0.022602244333494795,1483894.3993506494,75.13999938964844,12,False
BMY,6.644519061818792e-05,0.01429680269817308,11840991.720779222,34.779365539550774,6,True
BN,0.000776598348940966,0.020281811485790977,2678333.189935065,38.70223045349121,12,False
BNAI,-0.0015447494166625588,0.0757807392807531,667505.6053811659,13.472000002861023,0,False
BNED,0.0012703618337886696,0.08865825118180655,88191.41152597402,1178.880000114441,0,False
BNGO,-0.0005187116557570741,0.07914381500285683,40217.80275974026,9339.210000038147,0,False
BNH,-0.00016830555235514152,0.012626129876099502,35562.0,7.59002685546875,0,False
BNJ,-0.00021366201290297842,0.012269562679721461,24111.173184357544,8.129211425781248,0,False
BNL,0.00026702699034316936,0.01510563014317438,1023687.2775800711,9.697430610656738,12,False
BNR,-0.002415789742463124,0.05312815783881193,23364.43324937028,393.08998775482183,0,False
BNRG,-0.0013297144855137155,0.09083013186829421,748618.8555078683,41.280001521110535,0,False
BNS,0.00045021816399096046,0.013449982841279866,1563991.0714285714,34.81829643249512,12,False
BNT,0.00014348446899583437,0.021498634039694136,16327.018299246502,33.792116165161126,0,False
BNTC,0.0009878246225519549,0.08774068822068831,76342.88636363637,155.4899982213974,0,False
BNTX,0.0011697835004648245,0.039377147623240565,1699228.0844155843,395.1265068054199,12,False
BNY,-2.1789174920951514e-06,0.007710962158401793,50650.48701298701,5.318552017211914,0,False
BNZI,-0.00383411244016415,0.07717233970061499,438708.26202661206,568.6370000243187,0,False
BOC,0.0001103117802311846,0.02538559432218078,128213.71753246753,34.6299991607666,0,False
BODI,-0.0032188468063071634,0.055891765867706805,23072.303554274735,772.0999999046326,0,False
BOE,0.00044121747895101886,0.009527646329269758,163246.83441558442,5.013609409332275,0,False
BOF,0.003814788041905099,0.11421165923419263,1455402.7713625866,2.7710000872612,12,False
BOH,0.00045058305422577204,0.02350885380466421,350641.4772727273,50.56214141845703,0,False
BOKF,0.0008295483412360084,0.021356547065871027,187315.50324675324,78.57194137573242,0,False
BOLD,-0.00711639461013426,0.05852161193433059,87230.80168776371,10.210000395774841,0,False
BOLT,-0.0033775782489291594,0.04745013591882983,198200.48685491722,39.620000302791595,0,False
BON,-0.005238598744313201,0.0743431558913921,1759665.8754027926,143.8419938981533,12,False
BOOM,-0.00045292968378915374,0.03750731648098795,183407.5487012987,62.57999801635742,0,False
BOOT,0.001767531869827284,0.03392792047922857,695586.8506493507,156.2200050354004,0,False
BORR,0.0024105642151588972,0.06810513855049115,2022167.37012987,7.584140241146088,12,False
BOSC,0.0011338743410041774,0.033199487036379864,45035.06493506493,3.0500001907348633,0,False
BOTJ,0.0007515657199245642,0.02200799324137384,5157.459283387622,9.090206146240234,0,False
BOW,0.002285733239522243,0.02158426741029496,194036.36363636365,17.35000228881836,0,False
BOWN,7.363932635615476e-05,0.05060163753673866,49518.475073313784,7.929999828338623,0,False
BOWNU,0.001073614501568534,0.07966439391579984,9076.582278481013,9.71999979019165,0,False
BOX,0.0006977782636673405,0.02208520432719093,1989529.9512987013,20.29000186920166,12,False
BOXL,0.0007338349461762547,0.10109463931808976,101380.49594155845,166.88999998569489,0,False
BP,0.0005023401853748644,0.020444444623544406,11171307.792207792,25.75669288635254,6,True
BPMC,0.0007157201924488065,0.03231418545086483,637964.8538961039,86.51000213623047,0,False
BPOP,0.000981103967909435,0.021315483336976814,533930.1948051949,75.37789535522461,0,False
BPOPM,0.0001647230323809356,0.009046216377411537,3606.5669160432253,4.855024337768551,0,False
BPRN,0.0005995026887046007,0.019686925309244523,12283.685064935065,23.44641399383545,0,False
BPT,-4.1923128299704904e-05,0.05376618048190751,301851.94805194804,20.95510962605476,0,False
BPYPM,-0.00020275144832568575,0.016224219437931058,48881.62816281628,9.617959976196287,0,False
